Events,Location,Fighter1,Fighter2,Winner,fighter1_odds,fighter2_odds,Favourite,Label
UFC Fight Night: Ortega vs. Rodriguez,Long Island; 16th Jul 2022,Lauren Murphy,Miesha Tate,Lauren Murphy,2.8,1.5,f2,Underdog
UFC Fight Night: Ortega vs. Rodriguez,Long Island; 16th Jul 2022,Punahele Soriano,Dalcha Lungiambula,Punahele Soriano,1.44,3.3,f1,Favourite
UFC Fight Night: Ortega vs. Rodriguez,Long Island; 16th Jul 2022,Ricky Simon,Jack Shore,Ricky Simon,2.64,1.59,f2,Underdog
UFC Fight Night: Ortega vs. Rodriguez,Long Island; 16th Jul 2022,Herbert Burns,Bill Algeo,Bill Algeo,2.85,1.5,f2,Favourite
UFC Fight Night: Ortega vs. Rodriguez,Long Island; 16th Jul 2022,Dustin Jacoby,Da Woon Jung,Dustin Jacoby,2.2,1.83,f2,Underdog
UFC Fight Night: Ortega vs. Rodriguez,Long Island; 16th Jul 2022,Dwight Grant,Dustin Stoltzfus,Dustin Stoltzfus,2.25,1.83,f2,Favourite
UFC Fight Night: Ortega vs. Rodriguez,Long Island; 16th Jul 2022,Jessica Penne,Emily Ducote,Emily Ducote,2.54,1.65,f2,Favourite
UFC Fight Night: Blaydes vs. Aspinall,London; 23rd Jul 2022,Curtis Blaydes,Tom Aspinall,Curtis Blaydes,2.35,1.74,f2,Underdog
UFC Fight Night: Blaydes vs. Aspinall,London; 23rd Jul 2022,Chris Curtis,Jack Hermansson,Jack Hermansson,1.96,1.95,f2,Favourite
UFC Fight Night: Blaydes vs. Aspinall,London; 23rd Jul 2022,Paddy Pimblett,Jordan Leavitt,Paddy Pimblett,1.41,3.5,f1,Favourite
UFC Fight Night: Blaydes vs. Aspinall,London; 23rd Jul 2022,Alexander Gustafsson,Nikita Krylov,Nikita Krylov,2.8,1.53,f2,Favourite
UFC Fight Night: Blaydes vs. Aspinall,London; 23rd Jul 2022,Molly McCann,Hannah Goldy,Molly McCann,1.25,5.0,f1,Favourite
UFC Fight Night: Blaydes vs. Aspinall,London; 23rd Jul 2022,Paul Craig,Volkan Oezdemir,Volkan Oezdemir,2.32,1.75,f2,Favourite
UFC Fight Night: Blaydes vs. Aspinall,London; 23rd Jul 2022,Mason Jones,Ludovit Klein,Ludovit Klein,1.26,4.7,f1,Underdog
UFC Fight Night: Blaydes vs. Aspinall,London; 23rd Jul 2022,Marc Diakiese,Damir Hadzovic,Marc Diakiese,1.29,4.5,f1,Favourite
UFC Fight Night: Blaydes vs. Aspinall,London; 23rd Jul 2022,Nathaniel Wood,Charles Rosa,Nathaniel Wood,1.19,5.5,f1,Favourite
UFC Fight Night: Blaydes vs. Aspinall,London; 23rd Jul 2022,Makwan Amirkhani,Jonathan Pearce,Jonathan Pearce,2.65,1.69,f2,Favourite
UFC Fight Night: Blaydes vs. Aspinall,London; 23rd Jul 2022,Muhammad Mokaev,Charles Johnson,Muhammad Mokaev,1.24,5.1,f1,Favourite
UFC Fight Night: Blaydes vs. Aspinall,London; 23rd Jul 2022,Jai Herbert,Kyle Nelson,Jai Herbert,1.37,3.48,f1,Favourite
UFC Fight Night: Blaydes vs. Aspinall,London; 23rd Jul 2022,Mandy Bohm,Victoria Leonardo,Victoria Leonardo,1.91,2.0,f1,Underdog
UFC Fight Night: Blaydes vs. Aspinall,London; 23rd Jul 2022,Nicolas Dalby,Claudio Silva,Nicolas Dalby,1.49,3.05,f1,Favourite
UFC 277,Dallas; 30th Jul 2022,Amanda Nunes,Julianna Pena,Amanda Nunes,1.41,3.3,f1,Favourite
UFC 277,Dallas; 30th Jul 2022,Brandon Moreno,Kai Kara-France,Brandon Moreno,1.5,2.8,f1,Favourite
UFC 277,Dallas; 30th Jul 2022,Derrick Lewis,Sergey Pavlovich,Sergey Pavlovich,2.35,2.02,f2,Favourite
UFC 277,Dallas; 30th Jul 2022,Alex Perez,Alexandre Pantoja,Alexandre Pantoja,2.7,1.64,f2,Favourite
UFC 277,Dallas; 30th Jul 2022,Magomed Ankalaev,Anthony Smith,Magomed Ankalaev,1.21,5.6,f1,Favourite
UFC 277,Dallas; 30th Jul 2022,Alex Morono,Matt Semelsberger,Alex Morono,2.65,1.62,f2,Underdog
UFC 277,Dallas; 30th Jul 2022,Drew Dober,Rafael Alves,Drew Dober,1.61,2.9,f1,Favourite
UFC 277,Dallas; 30th Jul 2022,Hamdy Abdelwahab,Don'tale Mayes,Hamdy Abdelwahab,2.95,1.87,f2,Underdog
UFC 277,Dallas; 30th Jul 2022,Rafa Garcia,Drakkar Klose,Drakkar Klose,2.87,1.5,f2,Favourite
UFC 277,Dallas; 30th Jul 2022,Adam Fugitt,Michael Morales,Michael Morales,6.0,1.17,f2,Favourite
UFC 277,Dallas; 30th Jul 2022,Joselyne Edwards,Ji Yeon Kim,Joselyne Edwards,1.83,2.15,f1,Favourite
UFC 277,Dallas; 30th Jul 2022,Nick Negumereanu,Ihor Potieria,Nick Negumereanu,2.37,2.2,f2,Underdog
UFC 277,Dallas; 30th Jul 2022,Orion Cosce,Mike Mathetha,Orion Cosce,1.5,2.75,f1,Favourite
UFC Fight Night: Santos vs. Hill,Las Vegas; 6th Aug 2022,Thiago Santos,Jamahal Hill,Jamahal Hill,3.85,1.38,f2,Favourite
UFC Fight Night: Santos vs. Hill,Las Vegas; 6th Aug 2022,Vicente Luque,Geoff Neal,Geoff Neal,1.62,2.8,f1,Underdog
UFC Fight Night: Santos vs. Hill,Las Vegas; 6th Aug 2022,Mohammed Usman,Zac Pauga,Mohammed Usman,3.4,1.36,f2,Underdog
UFC Fight Night: Santos vs. Hill,Las Vegas; 6th Aug 2022,Brogan Walker,Juliana Miller,Juliana Miller,2.2,1.74,f2,Favourite
UFC Fight Night: Santos vs. Hill,Las Vegas; 6th Aug 2022,Augusto Sakai,Sergey Spivak,Sergey Spivak,3.8,1.45,f2,Favourite
UFC Fight Night: Santos vs. Hill,Las Vegas; 6th Aug 2022,Terrance McKinney,Erick Gonzalez,Terrance McKinney,1.12,8.5,f1,Favourite
UFC Fight Night: Santos vs. Hill,Las Vegas; 6th Aug 2022,Michal Oleksiejczuk,Sam Alvey,Michal Oleksiejczuk,1.25,6.2,f1,Favourite
UFC Fight Night: Santos vs. Hill,Las Vegas; 6th Aug 2022,Takashi Sato,Bryan Battle,Bryan Battle,3.7,1.45,f2,Favourite
UFC Fight Night: Santos vs. Hill,Las Vegas; 6th Aug 2022,Cory McKenna,Miranda Granger,Cory McKenna,1.53,2.76,f1,Favourite
UFC Fight Night: Santos vs. Hill,Las Vegas; 6th Aug 2022,Mayra Bueno Silva,Stephanie Egger,Mayra Bueno Silva,2.15,2.5,f1,Favourite
UFC 278,Utah; 20th Aug 2022,Kamaru Usman,Leon Edwards,Leon Edwards,1.32,4.0,f1,Underdog
UFC 278,Utah; 20th Aug 2022,Paulo Costa,Luke Rockhold,Paulo Costa,1.3,4.1,f1,Favourite
UFC 278,Utah; 20th Aug 2022,Jose Aldo,Merab Dvalishvili,Merab Dvalishvili,2.45,1.8,f2,Favourite
UFC 278,Utah; 20th Aug 2022,Lucie Pudilova,Yanan Wu,Lucie Pudilova,1.72,2.35,f1,Favourite
UFC 278,Utah; 20th Aug 2022,Tyson Pedro,Harry Hunsucker,Tyson Pedro,1.13,7.6,f1,Favourite
UFC 278,Utah; 20th Aug 2022,Alexander Romanov,Marcin Tybura,Marcin Tybura,1.32,4.0,f1,Underdog
UFC 278,Utah; 20th Aug 2022,Jared Gordon,Leonardo Santos,Jared Gordon,1.38,3.4,f1,Favourite
UFC 278,Utah; 20th Aug 2022,A.J. Fletcher,Ange Loosa,Ange Loosa,1.62,2.43,f1,Underdog
UFC 278,Utah; 20th Aug 2022,Amir Albazi,Francisco Figueiredo,Amir Albazi,1.22,5.1,f1,Favourite
UFC 278,Utah; 20th Aug 2022,Qileng Aori,Jay Perrin,Qileng Aori,1.74,2.15,f1,Favourite
UFC 278,Utah; 20th Aug 2022,Victor Altamirano,Daniel Lacerda,Victor Altamirano,1.65,2.45,f1,Favourite
UFC Fight Night: Gane vs. Tuivasa,Paris; 3rd Sep 2022,Ciryl Gane,Tai Tuivasa,Ciryl Gane,1.21,5.25,f1,Favourite
UFC Fight Night: Gane vs. Tuivasa,Paris; 3rd Sep 2022,Robert Whittaker,Marvin Vettori,Robert Whittaker,1.5,2.9,f1,Favourite
UFC Fight Night: Gane vs. Tuivasa,Paris; 3rd Sep 2022,Joaquin Buckley,Nassourdine Imavov,Nassourdine Imavov,3.15,1.42,f2,Favourite
UFC Fight Night: Gane vs. Tuivasa,Paris; 3rd Sep 2022,Alessio Di Chirico,Roman Kopylov,Roman Kopylov,2.0,1.93,f2,Favourite
UFC Fight Night: Gane vs. Tuivasa,Paris; 3rd Sep 2022,Jarno Errens,William Gomis,William Gomis,3.0,1.47,f2,Favourite
UFC Fight Night: Gane vs. Tuivasa,Paris; 3rd Sep 2022,Charles Jourdain,Nathaniel Wood,Nathaniel Wood,1.71,2.3,f1,Underdog
UFC Fight Night: Gane vs. Tuivasa,Paris; 3rd Sep 2022,Dustin Stoltzfus,Abusupiyan Magomedov,Abusupiyan Magomedov,3.55,1.36,f2,Favourite
UFC Fight Night: Gane vs. Tuivasa,Paris; 3rd Sep 2022,Nasrat Haqparast,John Makdessi,Nasrat Haqparast,1.44,3.2,f1,Favourite
UFC Fight Night: Gane vs. Tuivasa,Paris; 3rd Sep 2022,Fares Ziam,Michal Figlak,Fares Ziam,2.83,1.54,f2,Underdog
UFC Fight Night: Gane vs. Tuivasa,Paris; 3rd Sep 2022,Gabriel Miranda,Benoit Saint-Denis,Benoit Saint-Denis,3.8,1.34,f2,Favourite
UFC Fight Night: Gane vs. Tuivasa,Paris; 3rd Sep 2022,Christian Quinonez,Khalid Taha,Christian Quinonez,2.06,1.91,f2,Underdog
UFC Fight Night: Gane vs. Tuivasa,Paris; 3rd Sep 2022,Stephanie Egger,Ailin Perez,Stephanie Egger,1.4,3.25,f1,Favourite
UFC Fight Night: Sandhagen vs. Song,Las Vegas; 17th Sep 2022,Cory Sandhagen,Yadong Song,Cory Sandhagen,1.51,2.76,f1,Favourite
UFC Fight Night: Sandhagen vs. Song,Las Vegas; 17th Sep 2022,Gregory Rodrigues,Chidi Njokuani,Gregory Rodrigues,2.12,1.81,f2,Underdog
UFC Fight Night: Sandhagen vs. Song,Las Vegas; 17th Sep 2022,Andre Fili,Bill Algeo,Andre Fili,1.8,2.15,f1,Favourite
UFC Fight Night: Sandhagen vs. Song,Las Vegas; 17th Sep 2022,Alen Amedovski,Joe Pyfer,Joe Pyfer,5.5,1.2,f2,Favourite
UFC Fight Night: Sandhagen vs. Song,Las Vegas; 17th Sep 2022,Rodrigo Nascimento Ferreira,Tanner Boser,Rodrigo Nascimento Ferreira,inf,inf,f1,Favourite
UFC Fight Night: Sandhagen vs. Song,Las Vegas; 17th Sep 2022,Anthony Hernandez,Marc-Andre Barriault,Anthony Hernandez,1.5,2.85,f1,Favourite
UFC Fight Night: Sandhagen vs. Song,Las Vegas; 17th Sep 2022,Damon Jackson,Pat Sabatini,Damon Jackson,2.85,1.53,f2,Underdog
UFC Fight Night: Sandhagen vs. Song,Las Vegas; 17th Sep 2022,Trevin Giles,Louis Cosce,Trevin Giles,1.5,2.87,f1,Favourite
UFC Fight Night: Sandhagen vs. Song,Las Vegas; 17th Sep 2022,Denise Gomes,Loma Lookboonmee,Loma Lookboonmee,2.85,1.5,f2,Favourite
UFC Fight Night: Sandhagen vs. Song,Las Vegas; 17th Sep 2022,Trey Ogden,Daniel Zellhuber,Trey Ogden,4.75,1.29,f2,Underdog
UFC Fight Night: Sandhagen vs. Song,Las Vegas; 17th Sep 2022,Mariya Agapova,Gillian Robertson,Gillian Robertson,2.35,1.68,f2,Favourite
UFC Fight Night: Sandhagen vs. Song,Las Vegas; 17th Sep 2022,Javid Basharat,Tony Gravely,Javid Basharat,1.64,2.5,f1,Favourite
UFC Fight Night: Sandhagen vs. Song,Las Vegas; 17th Sep 2022,Nikolas Motta,Cameron VanCamp,Nikolas Motta,1.76,2.4,f1,Favourite
UFC Fight Night: Dern vs. Yan,Las Vegas; 1st Oct 2022,Mackenzie Dern,Yan Xiaonan,Yan Xiaonan,1.5,2.7,f1,Underdog
UFC Fight Night: Dern vs. Yan,Las Vegas; 1st Oct 2022,Randy Brown,Francisco Trinaldo,Randy Brown,1.31,3.8,f1,Favourite
UFC Fight Night: Dern vs. Yan,Las Vegas; 1st Oct 2022,Raoni Barcelos,Trevin Jones,Raoni Barcelos,1.4,3.2,f1,Favourite
UFC Fight Night: Dern vs. Yan,Las Vegas; 1st Oct 2022,Sodiq Yusuff,Don Shainis,Sodiq Yusuff,1.11,8.5,f1,Favourite
UFC Fight Night: Dern vs. Yan,Las Vegas; 1st Oct 2022,Mike Davis,Viacheslav Borshchev,Mike Davis,1.57,2.61,f1,Favourite
UFC Fight Night: Dern vs. Yan,Las Vegas; 1st Oct 2022,John Castaneda,Daniel Santos,Daniel Santos,1.56,2.67,f1,Underdog
UFC Fight Night: Dern vs. Yan,Las Vegas; 1st Oct 2022,Aleksei Oleinik,Ilir Latifi,Ilir Latifi,2.8,1.56,f2,Favourite
UFC Fight Night: Dern vs. Yan,Las Vegas; 1st Oct 2022,Joaquim Silva,Jesse Ronson,Joaquim Silva,1.81,2.2,f1,Favourite
UFC Fight Night: Dern vs. Yan,Las Vegas; 1st Oct 2022,Brendan Allen,Krzysztof Jotko,Brendan Allen,2.06,1.91,f2,Underdog
UFC Fight Night: Dern vs. Yan,Las Vegas; 1st Oct 2022,Julija Stoliarenko,Chelsea Chandler,Chelsea Chandler,1.8,2.13,f1,Underdog
UFC Fight Night: Dern vs. Yan,Las Vegas; 1st Oct 2022,Randy Costa,Guido Cannetti,Guido Cannetti,1.36,3.65,f1,Underdog
UFC Fight Night: Grasso vs. Araujo,Las Vegas; 15th Oct 2022,Alexa Grasso,Viviane Araujo,Alexa Grasso,1.48,2.9,f1,Favourite
UFC Fight Night: Grasso vs. Araujo,Las Vegas; 15th Oct 2022,Cub Swanson,Jonathan Martinez,Jonathan Martinez,2.9,1.49,f2,Favourite
UFC Fight Night: Grasso vs. Araujo,Las Vegas; 15th Oct 2022,Dusko Todorovic,Jordan Wright,Dusko Todorovic,1.48,2.9,f1,Favourite
UFC Fight Night: Grasso vs. Araujo,Las Vegas; 15th Oct 2022,Raphael Assuncao,Victor Henry,Raphael Assuncao,4.5,1.26,f2,Underdog
UFC Fight Night: Grasso vs. Araujo,Las Vegas; 15th Oct 2022,Misha Cirkunov,Alonzo Menifield,Alonzo Menifield,2.8,1.53,f2,Favourite
UFC Fight Night: Grasso vs. Araujo,Las Vegas; 15th Oct 2022,Mana Martinez,Brandon Davis,Mana Martinez,1.7,2.37,f1,Favourite
UFC Fight Night: Grasso vs. Araujo,Las Vegas; 15th Oct 2022,Jacob Malkoun,Nick Maximov,Jacob Malkoun,2.2,1.77,f2,Underdog
UFC Fight Night: Grasso vs. Araujo,Las Vegas; 15th Oct 2022,Lucas Alexander,Joanderson Brito,Joanderson Brito,4.65,1.28,f2,Favourite
UFC Fight Night: Grasso vs. Araujo,Las Vegas; 15th Oct 2022,Piera Rodriguez,Sam Hughes,Piera Rodriguez,1.6,2.55,f1,Favourite
UFC Fight Night: Grasso vs. Araujo,Las Vegas; 15th Oct 2022,Carlos Vergara,Tatsuro Taira,Tatsuro Taira,3.55,1.42,f2,Favourite
UFC Fight Night: Grasso vs. Araujo,Las Vegas; 15th Oct 2022,Mike Jackson,Pete Rodriguez,Pete Rodriguez,6.25,1.15,f2,Favourite
UFC Fight Night: Kattar vs. Allen,Las Vegas; 29th Oct 2022,Calvin Kattar,Arnold Allen,Arnold Allen,2.15,1.88,f2,Favourite
UFC Fight Night: Kattar vs. Allen,Las Vegas; 29th Oct 2022,Max Griffin,Tim Means,Max Griffin,1.54,2.66,f1,Favourite
UFC Fight Night: Kattar vs. Allen,Las Vegas; 29th Oct 2022,Jared Vanderaa,Waldo Cortes-Acosta,Waldo Cortes-Acosta,2.88,1.49,f2,Favourite
UFC Fight Night: Kattar vs. Allen,Las Vegas; 29th Oct 2022,Tresean Gore,Josh Fremd,Tresean Gore,2.4,1.65,f2,Underdog
UFC Fight Night: Kattar vs. Allen,Las Vegas; 29th Oct 2022,Dustin Jacoby,Khalil Rountree,Khalil Rountree,1.57,2.62,f1,Underdog
UFC Fight Night: Kattar vs. Allen,Las Vegas; 29th Oct 2022,Roman Dolidze,Phil Hawes,Roman Dolidze,2.63,1.57,f2,Underdog
UFC Fight Night: Kattar vs. Allen,Las Vegas; 29th Oct 2022,Andrei Arlovski,Marcos Rogerio de Lima,Marcos Rogerio de Lima,3.15,1.4,f2,Favourite
UFC Fight Night: Kattar vs. Allen,Las Vegas; 29th Oct 2022,Joseph Holmes,Jun Yong Park,Jun Yong Park,2.94,1.5,f2,Favourite
UFC Fight Night: Kattar vs. Allen,Las Vegas; 29th Oct 2022,Chase Hooper,Steve Garcia,Steve Garcia,1.33,3.75,f1,Underdog
UFC Fight Night: Kattar vs. Allen,Las Vegas; 29th Oct 2022,Cody Durden,Carlos Mota,Cody Durden,2.45,1.65,f2,Underdog
UFC Fight Night: Kattar vs. Allen,Las Vegas; 29th Oct 2022,Christian Rodriguez,Joshua Weems,Christian Rodriguez,1.25,4.5,f1,Favourite
UFC Fight Night: Rodriguez vs. Lemos,Las Vegas; 5th Nov 2022,Marina Alcalde Rodriguez,Amanda Lemos,Amanda Lemos,1.44,3.22,f1,Underdog
UFC Fight Night: Rodriguez vs. Lemos,Las Vegas; 5th Nov 2022,Neil Magny,Daniel Rodriguez,Neil Magny,1.91,2.0,f1,Favourite
UFC Fight Night: Rodriguez vs. Lemos,Las Vegas; 5th Nov 2022,Darrick Minner,Yilan Sha,Yilan Sha,4.3,1.33,f2,Favourite
UFC Fight Night: Rodriguez vs. Lemos,Las Vegas; 5th Nov 2022,Tagir Ulanbekov,Nathan Maness,Tagir Ulanbekov,1.44,3.11,f1,Favourite
UFC Fight Night: Rodriguez vs. Lemos,Las Vegas; 5th Nov 2022,Grant Dawson,Mark O. Madsen,Grant Dawson,1.5,2.9,f1,Favourite
UFC Fight Night: Rodriguez vs. Lemos,Las Vegas; 5th Nov 2022,Miranda Maverick,Shanna Young,Miranda Maverick,1.14,8.25,f1,Favourite
UFC Fight Night: Rodriguez vs. Lemos,Las Vegas; 5th Nov 2022,Mario Bautista,Benito Lopez,Mario Bautista,1.3,4.5,f1,Favourite
UFC Fight Night: Rodriguez vs. Lemos,Las Vegas; 5th Nov 2022,Jinh Yu Frey,Polyana Viana,Polyana Viana,2.25,1.74,f2,Favourite
UFC Fight Night: Rodriguez vs. Lemos,Las Vegas; 5th Nov 2022,Johnny Munoz,Liudvik Sholinian,Johnny Munoz,1.4,3.0,f1,Favourite
UFC Fight Night: Rodriguez vs. Lemos,Las Vegas; 5th Nov 2022,Carlos Candelario,Jake Hadley,Jake Hadley,3.35,1.38,f2,Favourite
UFC Fight Night: Rodriguez vs. Lemos,Las Vegas; 5th Nov 2022,Ramona Pascual,Tamires Vidal,Tamires Vidal,2.1,1.95,f2,Favourite
UFC Fight Night: Nzechukwu vs. Cutelaba,Las Vegas; 19th Nov 2022,Ion Cutelaba,Kennedy Nzechukwu,Kennedy Nzechukwu,2.7,1.58,f2,Favourite
UFC Fight Night: Nzechukwu vs. Cutelaba,Las Vegas; 19th Nov 2022,Waldo Cortes-Acosta,Chase Sherman,Waldo Cortes-Acosta,1.44,3.1,f1,Favourite
UFC Fight Night: Nzechukwu vs. Cutelaba,Las Vegas; 19th Nov 2022,Andre Fialho,Muslim Salikhov,Muslim Salikhov,2.0,1.95,f2,Favourite
UFC Fight Night: Nzechukwu vs. Cutelaba,Las Vegas; 19th Nov 2022,Jack Della Maddalena,Danny Roberts,Jack Della Maddalena,1.17,9.0,f1,Favourite
UFC Fight Night: Nzechukwu vs. Cutelaba,Las Vegas; 19th Nov 2022,Zhalgas Zhumagulov,Charles Johnson,Charles Johnson,2.52,1.61,f2,Favourite
UFC Fight Night: Nzechukwu vs. Cutelaba,Las Vegas; 19th Nov 2022,Jennifer Maia,Maryna Moroz,Jennifer Maia,2.63,1.67,f2,Underdog
UFC Fight Night: Nzechukwu vs. Cutelaba,Las Vegas; 19th Nov 2022,Miles Johns,Vincent Morales,Miles Johns,1.59,2.5,f1,Favourite
UFC Fight Night: Nzechukwu vs. Cutelaba,Las Vegas; 19th Nov 2022,Ricky Turcios,Kevin Natividad,Ricky Turcios,1.62,2.71,f1,Favourite
UFC Fight Night: Nzechukwu vs. Cutelaba,Las Vegas; 19th Nov 2022,Maria Oliveira,Vanessa Demopoulos,Vanessa Demopoulos,1.98,1.95,f2,Favourite
UFC Fight Night: Nzechukwu vs. Cutelaba,Las Vegas; 19th Nov 2022,Fernando Garcia,Brady Hiestand,Brady Hiestand,2.63,1.58,f2,Favourite
UFC Fight Night: Nzechukwu vs. Cutelaba,Las Vegas; 19th Nov 2022,Natalia Cristina da Silva,Tereza Bleda,Natalia Cristina da Silva,1.61,2.43,f1,Favourite
UFC Fight Night: Thompson vs. Holland,Orlando; 3rd Dec 2022,Stephen Thompson,Kevin Holland,Stephen Thompson,2.69,1.62,f2,Underdog
UFC Fight Night: Thompson vs. Holland,Orlando; 3rd Dec 2022,Rafael dos Anjos,Bryan Barberena,Rafael dos Anjos,1.25,4.8,f1,Favourite
UFC Fight Night: Thompson vs. Holland,Orlando; 3rd Dec 2022,Matheus Nicolau,Matt Schnell,Matheus Nicolau,1.26,4.2,f1,Favourite
UFC Fight Night: Thompson vs. Holland,Orlando; 3rd Dec 2022,Tai Tuivasa,Sergey Pavlovich,Sergey Pavlovich,2.7,1.59,f2,Favourite
UFC Fight Night: Thompson vs. Holland,Orlando; 3rd Dec 2022,Roman Dolidze,Jack Hermansson,Roman Dolidze,2.95,1.5,f2,Underdog
UFC Fight Night: Thompson vs. Holland,Orlando; 3rd Dec 2022,Eryk Anders,Kyle Daukaus,Eryk Anders,3.2,1.44,f2,Underdog
UFC Fight Night: Thompson vs. Holland,Orlando; 3rd Dec 2022,Niko Price,Phil Rowe,Phil Rowe,2.05,2.0,f2,Favourite
UFC Fight Night: Thompson vs. Holland,Orlando; 3rd Dec 2022,Angela Hill,Emily Ducote,Angela Hill,2.4,1.77,f2,Underdog
UFC Fight Night: Thompson vs. Holland,Orlando; 3rd Dec 2022,Clay Guida,Scott Holtzman,Clay Guida,2.98,1.56,f2,Underdog
UFC Fight Night: Thompson vs. Holland,Orlando; 3rd Dec 2022,Michael Johnson,Marc Diakiese,Michael Johnson,4.2,1.3,f2,Underdog
UFC Fight Night: Thompson vs. Holland,Orlando; 3rd Dec 2022,Darren Elkins,Jonathan Pearce,Jonathan Pearce,5.6,1.21,f2,Favourite
UFC Fight Night: Thompson vs. Holland,Orlando; 3rd Dec 2022,Natan Levy,Genaro Valdez,Natan Levy,inf,inf,f1,Favourite
UFC Fight Night: Thompson vs. Holland,Orlando; 3rd Dec 2022,Francis Marshall,Marcelo Rojo,Francis Marshall,1.61,2.63,f1,Favourite
UFC Fight Night: Thompson vs. Holland,Orlando; 3rd Dec 2022,Istela Nunes,Yazmin Jauregui,Yazmin Jauregui,3.85,1.32,f2,Favourite
UFC 282,Las Vegas; 10th Dec 2022,Paddy Pimblett,Jared Gordon,Paddy Pimblett,1.43,3.25,f1,Favourite
UFC 282,Las Vegas; 10th Dec 2022,Santiago Ponzinibbio,Alex Morono,Santiago Ponzinibbio,1.7,2.5,f1,Favourite
UFC 282,Las Vegas; 10th Dec 2022,Dricus Du Plessis,Darren Till,Dricus Du Plessis,1.55,2.8,f1,Favourite
UFC 282,Las Vegas; 10th Dec 2022,Ilia Topuria,Bryce Mitchell,Ilia Topuria,1.7,2.2,f1,Favourite
UFC 282,Las Vegas; 10th Dec 2022,Raul Rosas Jr,Jay Perrin,Raul Rosas Jr,1.4,2.9,f1,Favourite
UFC 282,Las Vegas; 10th Dec 2022,Jairzinho Rozenstruik,Chris Daukaus,Jairzinho Rozenstruik,1.61,2.55,f1,Favourite
UFC 282,Las Vegas; 10th Dec 2022,Edmen Shahbazyan,Dalcha Lungiambula,Edmen Shahbazyan,1.34,3.8,f1,Favourite
UFC 282,Las Vegas; 10th Dec 2022,Chris Curtis,Joaquin Buckley,Chris Curtis,2.6,1.61,f2,Underdog
UFC 282,Las Vegas; 10th Dec 2022,Alexander Hernandez,Billy Quarantillo,Billy Quarantillo,2.6,1.61,f2,Favourite
UFC 282,Las Vegas; 10th Dec 2022,Erik Silva,T.J. Brown,T.J. Brown,2.0,2.0,f1,Favourite
UFC 282,Las Vegas; 10th Dec 2022,Cameron Saaiman,Steven Koslow,Cameron Saaiman,1.36,3.75,f1,Favourite
UFC Fight Night: Cannonier vs. Strickland,Las Vegas; 17th Dec 2022,Jared Cannonier,Sean Strickland,Jared Cannonier,1.91,2.04,f1,Favourite
UFC Fight Night: Cannonier vs. Strickland,Las Vegas; 17th Dec 2022,Damir Ismagulov,Arman Tsarukyan,Arman Tsarukyan,2.8,1.53,f2,Favourite
UFC Fight Night: Cannonier vs. Strickland,Las Vegas; 17th Dec 2022,Alessandro Costa,Amir Albazi,Amir Albazi,5.0,1.24,f2,Favourite
UFC Fight Night: Cannonier vs. Strickland,Las Vegas; 17th Dec 2022,Alex Caceres,Julian Erosa,Alex Caceres,2.63,1.62,f2,Underdog
UFC Fight Night: Cannonier vs. Strickland,Las Vegas; 17th Dec 2022,Drew Dober,Bobby Green,Drew Dober,1.62,2.5,f1,Favourite
UFC Fight Night: Cannonier vs. Strickland,Las Vegas; 17th Dec 2022,Cody Brundage,Michal Oleksiejczuk,Michal Oleksiejczuk,3.35,1.43,f2,Favourite
UFC Fight Night: Cannonier vs. Strickland,Las Vegas; 17th Dec 2022,Cheyanne Buys,Cory McKenna,Cory McKenna,1.57,2.5,f1,Underdog
UFC Fight Night: Cannonier vs. Strickland,Las Vegas; 17th Dec 2022,Jake Matthews,Matt Semelsberger,Matt Semelsberger,1.36,3.62,f1,Underdog
UFC Fight Night: Cannonier vs. Strickland,Las Vegas; 17th Dec 2022,Said Nurmagomedov,Saidyokub Kakhramonov,Said Nurmagomedov,2.0,1.93,f2,Underdog
UFC Fight Night: Cannonier vs. Strickland,Las Vegas; 17th Dec 2022,Hayisaer Maheshate,Rafa Garcia,Rafa Garcia,2.4,1.7,f2,Favourite
UFC Fight Night: Cannonier vs. Strickland,Las Vegas; 17th Dec 2022,Bryan Battle,Rinat Fakhretdinov,Rinat Fakhretdinov,2.35,1.68,f2,Favourite
UFC Fight Night: Cannonier vs. Strickland,Las Vegas; 17th Dec 2022,Manel Kape,David Dvorak,Manel Kape,1.5,3.0,f1,Favourite
UFC Fight Night: Cannonier vs. Strickland,Las Vegas; 17th Dec 2022,Sergey Morozov,Journey Newson,Sergey Morozov,1.34,3.75,f1,Favourite
UFC Fight Night: Muniz vs. Allen,Las Vegas; 25th Feb 2023,Brendan Allen,Andre Muniz,Brendan Allen,3.0,1.49,f2,Underdog
UFC Fight Night: Muniz vs. Allen,Las Vegas; 25th Feb 2023,Augusto Sakai,Don'tale Mayes,Augusto Sakai,1.96,2.15,f1,Favourite
UFC Fight Night: Muniz vs. Allen,Las Vegas; 25th Feb 2023,Montana De La Rosa,Tatiana Suarez,Tatiana Suarez,6.2,1.13,f2,Favourite
UFC Fight Night: Muniz vs. Allen,Las Vegas; 25th Feb 2023,Mike Malott,Yohan Lainesse,Mike Malott,1.47,3.0,f1,Favourite
UFC Fight Night: Muniz vs. Allen,Las Vegas; 25th Feb 2023,Erick Gonzalez,Trevor Peek,Trevor Peek,3.45,1.53,f2,Favourite
